Brand,Model,Specifications
Celkon,C720,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2014', 'Status': 'Available'}}, {'Body': {'Dimensions': '194.6 x 124 x 12.1 mm (7.66 x 4.88 x 0.48 in)', 'Weight': '-', 'SIM': 'Micro-SIM'}}, {'Display': {'Type': 'Capacitive touchscreen', 'Size': '7.0 inches, 136.3 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.2.2 (Jelly Bean)', 'CPU': 'Dual-core 1.0 GHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 512MB RAM'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': '1.3 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '2.0', 'GPS': 'Yes', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Non-removable Li-Ion 3000 mAh battery', 'Talk time': 'Up to 300 h'}}, {'Misc': {'Colors': 'White', 'SAR EU': '0.41 W/kg (head) \xa0 \xa0 0.53 W/kg (body) \xa0 \xa0 '}}]"
Celkon,C820,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2014', 'Status': 'Available'}}, {'Body': {'Dimensions': '210 x 131 x 10.5 mm (8.27 x 5.16 x 0.41 in)', 'Weight': '-', 'SIM': 'Dual SIM'}}, {'Display': {'Type': 'Capacitive touchscreen', 'Size': '8.0 inches, 185.6 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.2.2 (Jelly Bean)', 'CPU': 'Dual-core 1.0 GHz'}}, {'Memory': {'Card slot': 'microSDHC', 'Internal': '4GB 512MB RAM'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': '1.3 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '2.1', 'GPS': 'Yes', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Non-removable Li-Ion 4000 mAh battery', 'Talk time': 'Up to 500 h'}}, {'Misc': {'Colors': 'Black, Silver', 'SAR EU': '0.41 W/kg (head) \xa0 \xa0 0.53 W/kg (body) \xa0 \xa0 '}}]"
Celkon,CT-888,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2014', 'Status': 'Available'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'Capacitive touchscreen', 'Size': '7.0 inches, 137.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0.4 (Ice Cream Sandwich)', 'CPU': 'Dual-core 1.2 GHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 512MB RAM'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'Yes'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.0', 'GPS': 'Yes', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Non-removable Li-Ion 3500 mAh battery', 'Talk time': 'Up to 300 h'}}, {'Misc': {'Colors': 'Black, White', 'SAR EU': '0.46 W/kg (head) \xa0 \xa0 0.52 W/kg (body) \xa0 \xa0 '}}]"
Celkon,CT 7,"[{'Network': {'Technology': 'No cellular connectivity'}}, {'Launch': {'Announced': '2014', 'Status': 'Available'}}, {'Body': {'Dimensions': '192 x 110 x 14 mm (7.56 x 4.33 x 0.55 in)', 'Weight': '-', 'SIM': 'No'}}, {'Display': {'Type': 'Capacitive touchscreen', 'Size': '7.0 inches, 139.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0.3 (Ice Cream Sandwich)', 'CPU': '1.0 GHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '8GB 1GB RAM'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'Yes'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Non-removable Li-Ion 3000 mAh battery', 'Talk time': 'Up to 300 h'}}, {'Misc': {'Colors': 'Black, White'}}]"
Celkon,A79,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, January. Released 2013, January', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '115 x 62 x 13 mm (4.53 x 2.44 x 0.51 in)', 'Weight': '98 g (3.46 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT capacitive touchscreen', 'Size': '3.5 inches, 38.1 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 2.3.5 (Gingerbread)', 'CPU': 'Dual-core 1.0 GHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': 'Yes', 'GPS': 'Yes', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Li-Ion 1300 mAh battery', 'Talk time': 'Up to 400 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 70 EUR'}}]"
Celkon,A59,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2013, February. Released 2013, February', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'Capacitive touchscreen', 'Size': '4.0 inches, 47.6 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 2.3.6 (Gingerbread)', 'CPU': '1.0 GHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'Yes'}}, {'Sound': {'Loudspeaker': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Li-Ion 1400 mAh battery', 'Talk time': 'Up to 150 h'}}, {'Misc': {'Colors': 'Black, White'}}]"
Celkon,C297,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2013, August. Released 2013, August', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM, dual stand-by)'}}, {'Display': {'Type': 'TFT', 'Size': '2.4 inches, 17.8 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '300 contacts', 'Call records': '20 entries'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Auto call record'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'SAR EU': '0.78 W/kg (head) \xa0 \xa0 0.32 W/kg (body) \xa0 \xa0 '}}]"
Celkon,A27,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, February. Released 2013, February', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'Capacitive touchscreen', 'Size': '4.63 inches, 59.1 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0 (Ice Cream Sandwich)', 'CPU': '1.0 GHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)'}}, {'Main Camera': {'Single': '8 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'Yes'}}, {'Sound': {'Loudspeaker': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': 'Yes', 'GPS': 'Yes', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Li-Ion 1800 mAh battery', 'Talk time': 'Up to 180 h'}}, {'Misc': {'Colors': 'Blue, Black, White', 'Price': 'About 130 EUR'}}]"
Celkon,A220,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, February. Released 2013, February', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'Capacitive touchscreen', 'Size': '4.63 inches, 59.1 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0 (Ice Cream Sandwich)', 'CPU': '1.0 GHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)'}}, {'Main Camera': {'Single': '5 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'Yes'}}, {'Sound': {'Loudspeaker': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': 'Yes', 'GPS': 'Yes', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Li-Ion 2000 mAh battery', 'Talk time': 'Up to 180 h'}}, {'Misc': {'Colors': 'Black, Gray', 'Price': 'About 120 EUR'}}]"
Celkon,C356,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2013, February. Released 2013, February', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '1.8 inches, 10.2 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '300 contacts', 'Call records': '20 entries'}}, {'Main Camera': {'Single': 'Yes', 'Video': 'No'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Auto call record'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1100 mAh battery', 'Talk time': 'Up to 150 h'}}, {'Misc': {'Colors': 'Black/Red, Black/Yellow, White', 'Price': 'About 10 EUR'}}]"
Celkon,C54,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2013. Released 2013', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.4 inches, 17.8 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '500 contacts', 'Call records': '20 entries'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Auto call record'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1500 mAh battery', 'Talk time': 'Up to 150 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 30 EUR'}}]"
Celkon,C355,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2013, February. Released 2013, February', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '1.77 inches, 9.9 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '500 contacts', 'Call records': '20 entries'}}, {'Main Camera': {'Single': 'Yes', 'Video': 'No'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Auto call record'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1100 mAh battery', 'Talk time': 'Up to 180 h'}}, {'Misc': {'Colors': 'Black/Red, Black/Yellow, Black/Silver', 'Price': 'About 10 EUR'}}]"
Celkon,A75,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2013, February. Released 2013, February', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'Capacitive touchscreen', 'Size': '3.5 inches, 36.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 2.3.5 (Gingerbread)', 'CPU': '1.0 GHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Li-Ion 1400 mAh battery', 'Talk time': 'Up to 150 h'}}, {'Misc': {'Colors': 'Black, White'}}]"
Celkon,C3333,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2013, February. Released 2013, February', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.6 inches, 20.9 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 contacts', 'Call records': '20 entries'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'No'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'FM radio; built-in antenna', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Auto call record'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 3000 mAh battery', 'Talk time': 'Up to 240 h'}}, {'Misc': {'Colors': 'Black/Red, Gray', 'Price': 'About 30 EUR'}}]"
Celkon,GC10,"[{'Network': {'Technology': 'GSM / CDMA'}}, {'Launch': {'Announced': '2013. Released 2013', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.6 inches, 20.9 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '500 contacts', 'Call records': '20 entries'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Auto call record'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'Price': 'About 40 EUR'}}]"
Celkon,C7070,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2013. Released 2013', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT capacitive touchscreen', 'Size': '3.5 inches, 36.5 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '2000 contacts', 'Call records': '30 entries'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, MMS, Email', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Auto call record'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1200 mAh battery', 'Talk time': 'Up to 150 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 40 EUR'}}]"
Celkon,C44 Star,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2013. Released 2013', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.4 inches, 17.8 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '500 contacts', 'Call records': '20 entries'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Auto call record'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1800 mAh battery', 'Talk time': 'Up to 180 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 20 EUR'}}]"
Celkon,C7050,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2013. Released 2013', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT capacitive touchscreen', 'Size': '4.0 inches, 47.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '2000 contacts', 'Call records': '30 entries'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Auto call record'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1200 mAh battery', 'Talk time': 'Up to 150 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 40 EUR'}}]"
Celkon,A98,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013. Released 2013', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'Capacitive touchscreen', 'Size': '4.0 inches, 45.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0 (Ice Cream Sandwich)', 'CPU': '1.0 GHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'Yes'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Li-Ion 1800 mAh battery', 'Talk time': 'Up to 180 h'}}, {'Misc': {'Colors': 'Black'}}]"
Celkon,A67,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, March. Released 2013, March', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'Capacitive touchscreen', 'Size': '3.2 inches, 30.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0 (Ice Cream Sandwich)', 'Chipset': 'Qualcomm MSM8225 Snapdragon S4 Play', 'CPU': 'Dual-core 1.0 GHz Cortex-A5', 'GPU': 'Adreno 203'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '512MB 512MB RAM'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Li-Ion 1350 mAh battery', 'Talk time': 'Up to 240 h'}}, {'Misc': {'Colors': 'Black, White'}}]"
Celkon,A225,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013. Released 2013', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'Capacitive touchscreen', 'Size': '4.7 inches, 60.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.1 (Jelly Bean)', 'Chipset': 'Mediatek MT6577 (40 nm)', 'CPU': 'Dual-core 1.0 GHz Cortex-A9', 'GPU': 'PowerVR SGX531u'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)'}}, {'Main Camera': {'Single': '8 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'Yes'}}, {'Sound': {'Loudspeaker': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': 'Yes', 'GPS': 'Yes', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Li-Ion 2100 mAh battery', 'Talk time': 'Up to 180 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 140 EUR'}}]"
Celkon,A86,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2013, March. Released 2013, March', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'Capacitive touchscreen', 'Size': '3.5 inches, 36.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 2.3.6 (Gingerbread)', 'Chipset': 'Mediatek MT6515M', 'CPU': '1.0 GHz Cortex-A9', 'GPU': 'PowerVR SGX531'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '512MB 512MB RAM'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Li-Ion 1400 mAh battery', 'Talk time': 'Up to 145 h'}}, {'Misc': {'Colors': 'Black, White'}}]"
Celkon,A69,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2013, March. Released 2013, March', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'Capacitive touchscreen', 'Size': '4.0 inches, 45.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 2.3.6 (Gingerbread)', 'Chipset': 'Spreadtrum 6820', 'CPU': '1.0 GHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '512MB 512MB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Li-Ion 1500 mAh battery', 'Talk time': 'Up to 220 h'}}, {'Misc': {'Colors': 'Black, White'}}]"
Celkon,C769,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2012', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '117.5 x 52 x 13.2 mm (4.63 x 2.05 x 0.52 in)', 'Weight': '-', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT touchscreen', 'Size': '2.6 inches, 20.9 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': 'Yes', 'Call records': 'Yes'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1450 mAh battery', 'Talk time': 'Up to 500 h'}}, {'Misc': {'Colors': 'Black/Red'}}]"
